 <363, 3>,
 <281, 1>,
 <215, 2>,
 <293, 1>,
 <202, 1>,
 <369, 1>,
 <312, 2>,
 <202, 2>,
 <298, 1>,
 <245, 3>,
 <325, 1>], 

[<257, 1>,
 <229, 1>,
 <325, 3>,
 <388, 1>,
 <398, 2>,
 <315, 3>,
 <261, 1>,
 <252, 3>,
 <356, 2>,
 <238, 2>,
 <329, 2>,
 <322, 3>], 

[<305, 3>,
 <331, 3>,
 <393, 3>,
 <254, 2>,
 <325, 3>,
 <318, 3>,
 <376, 3>,
 <295, 2>,
 <334, 2>,
 <287, 1>,
 <233, 2>,
 <289, 1>], 

[<224, 1>,
 <272, 3>,
 <356, 3>,
 <314, 2>,
 <234, 1>,
 <371, 3>,
 <366, 1>,
 <326, 3>,
 <306, 2>,
 <270, 2>,
 <247, 1>,
 <270, 1>], 

[<235, 2>,
 <397, 3>,
 <381, 3>,
 <302, 3>,
 <337, 2>,
 <369, 3>,
 <207, 2>,
 <300, 2>,
 <271, 3>,
 <211, 3>,
 <240, 3>,
 <347, 3>], 

[<378, 1>,
 <368, 3>,
 <392, 2>,
 <297, 1>,
 <375, 3>,
 <202, 2>,
 <383, 1>,
 <294, 2>,
 <367, 2>,
 <358, 2>,
 <360, 3>,
 <391, 1>], 

[<368, 2>,
 <284, 3>,
 <338, 2>,
 <246, 2>,
 <278, 3>,
 <374, 2>,
 <245, 3>,
 <299, 1>,
 <370, 1>,
 <296, 2>,
 <321, 1>,
 <239, 2>], 

[<378, 1>,
 <225, 2>,
 <232, 1>,
 <330, 1>,
 <357, 3>,
 <349, 3>,
 <380, 3>,
 <279, 3>,
 <253, 3>,
 <233, 2>,
 <213, 3>,
 <229, 2>], 

[<288, 3>,
 <212, 1>,
 <338, 3>,
 <324, 2>,
 <315, 1>,
 <307, 2>,
 <395, 2>,
 <264, 3>,
 <358, 2>,
 <219, 1>,
 <264, 2>,
 <297, 3>], 

[<301, 1>,
 <258, 1>,
 <388, 3>,
 <220, 1>,
 <257, 3>,
 <339, 3>,
 <263, 1>,
 <225, 3>,
 <350, 1>,
 <238, 3>,
 <395, 1>,
 <309, 2>], 

[<344, 1>,
 <378, 3>,
 <338, 1>,
 <209, 3>,
 <322, 1>,
 <371, 2>,
 <382, 1>,
 <242, 1>,
 <349, 1>,
 <244, 3>,
 <364, 3>,
 <320, 2>], 

[<355, 3>,
 <242, 3>,
 <220, 3>,
 <290, 3>,
 <377, 2>,
 <316, 3>,
 <230, 3>,
 <273, 3>,
 <327, 2>,
 <200, 3>,
 <251, 1>,
 <293, 1>]]];
